Brand,Comments,Labels
GulahmedFashion,Loving😍😍😍😍,Positive
GulahmedFashion,Awsome dresses MashaAllah 😍,Very Positive
GulahmedFashion,"Beautiful dress,s",Positive
GulahmedFashion,Most Beautiful Collection,Very Positive
GulahmedFashion,"Love hai gulahmed😎
https://youtu.be/oEmuHoYq4pE",Positive
GulahmedFashion,Blue one nice👌,Positive
GulahmedFashion,Beautiful collection 🤩,Positive
GulahmedFashion,Very nice collection,Very Positive
GulahmedFashion,Always awesome,Very Positive
GulahmedFashion,I like this one suit,Positive
GulahmedFashion,Its good to remember our own culture,Positive
GulahmedFashion,My oder place not there,Negative
GulahmedFashion,Great...,Positive
GulahmedFashion,"I have purchased from Gul Ahmed for about 7 times now within this 3 months, and I am very very satisfied with your service for delivery and also the quality of the cloths. At first, I was so scared to order as I have seen a lot of negative comments on this page regarding the delivery service as I was actually thinking of placing my order to be shipped directly to Malaysia but then I decide to get it delivered within Pakistan and I have received all my 6 orders within 2-5 days. So for my 7th order I decide to get it delivered to Malaysia and it got delivered within 13 working days. So being able to receive my order within this short period of time all the way to Malaysia in this pandemic is just amazing. Therefore, I would like to thank the Gul Ahmed team for doing an amazing job and I would definitely purchase from you guys again. Thank you.",Very Positive
GulahmedFashion,I got my parcel very beautiful dress... as always 😍,Very Positive
GulahmedFashion,I love ideas fabric 🙂,Positive
GulahmedFashion,I ordered online for international delivery on Sunday morning but till now I have not received an email confirmation and the money is deducted from my card. How long will it take to send an email confirmation ??? So that I can trace my order,Neutral
GulahmedFashion,"Hi Samiullah Khan, Your order with #002024525 at GulahmedShop has been successfully confirmed. Its still pending also one shirt was removed without my approval it been a week till now no call from courier",Negative
GulahmedFashion,I want this dress plz response kar dain messenger py b text kiya but koi replly nai.,Negative
GulahmedFashion,Stupid designs not ended by Gul Ahmad,Negative
GulahmedFashion,I want to order this dress...but its not showing online as well as was not available in Peshawar outlet,Negative
GulahmedFashion,Oh awesome modling girl is sanwali salooniii c mehbooba 👌💕💕💕😍,Positive
GulahmedFashion,Beautiful but out of my range 😭😭😭😭jaldi sy sale lagao 😂😂😂😂,Neutral
GulahmedFashion,Nice dress i buy.,Positive
GulahmedFashion,Beautiful Collection 😍,Positive
GulahmedFashion,Ur dresees are superb,Positive
GulahmedFashion,Website not working,Negative
GulahmedFashion,Very nice price,Very Positive
GulahmedFashion,V good price please,Neutral
GulahmedFashion,"https://youtu.be/cknlhWrgjBs
These all dresses were awesome 🤩",Positive
GulahmedFashion,Looks good,Positive
GulahmedFashion,Waoo so beatiful dress,Very Positive
GulahmedFashion,This suit is off white and looks more beautiful in real,Positive
GulahmedFashion,Very very nice,Very Positive
GulahmedFashion,Masha Allha,Positive
GulahmedFashion,"https://youtu.be/cknlhWrgjBs
All designs are pretty good n This one is best dress",Negative
GulahmedFashion,Very beautiful,Very Positive
GulahmedFashion,"https://youtu.be/cknlhWrgjBs
I love all cambric designs bestest",Positive
GulahmedFashion,Can't see full image in link,Negative
GulahmedFashion,Fabulous collection. Awesome designers,Very Positive
GulahmedFashion,This was pretty good dress n white color balochi dress was also too pretty,Positive
GulahmedFashion,"i orderd kai green and they aend me gray i orderd brown and they send me peach my order code Was15706,145480,202836 i recieved 1246,1171,1189 how disgusting",Negative
GulahmedFashion,Mje abi tk apna order ni mila,Negative
GulahmedFashion,This was a prettiest dress,Positive
GulahmedFashion,Nice suit,Positive
GulahmedFashion,Baran collection is so beautiful I almost buy 2 suit from baran collection .. Good fabric,Very Positive
GulahmedFashion,I hv rcv my prcl vry nic nd beautiful,Very Positive
GulahmedFashion,Lovely beautiful dress,Very Positive
GulahmedFashion,Seriously all dresses were pretty,Very Positive
GulahmedFashion,Apka whatsapp no wrong ha,Negative
GulahmedFashion,"Best,collection",Positive
GulahmedFashion,Plz snd my parcel i ordered since 15 days,Neutral
GulahmedFashion,Lovely pink,Positive
GulahmedFashion,Outclass,Positive
GulahmedFashion,No further discount on unstichd nd cambric collection woi purany price,Negative
GulahmedFashion,Thanks to choose me too fan,Positive
GulahmedFashion,"https://youtu.be/cknlhWrgjBs
Cambrics were all good MA boht pyaray thy sub",Very Positive
GulahmedFashion,Mene 13 August ko order dia tha but mujhe abhi tk receive nhi hoa,Negative
GulahmedFashion,Ma ny 2 weeks phlay order Kia tha bt there is no response,Negative
GulahmedFashion,Mei nie trousers aur bedsheets 27 august ko order kiye mujhe abhi tk recieve ni hue kindly send my parcel,Negative
GulahmedFashion,Banda pahely rate thodey rakah layva,Neutral
GulahmedFashion,Nice...,Positive
GulahmedFashion,Beautiful dress ... Price,Neutral
GulahmedFashion,Sir mojha mera order abhi tak nshi mila,Negative
GulahmedFashion,Website is not open,Negative
GulahmedFashion,today I just received my parcel. All dresses r so beautiful. thanx alot 👍👍👍👍,Very Positive
GulahmedFashion,My favourite brand ever ❤️I love to buy I love to wear💕,Very Positive
GulahmedFashion,Love 🌸🌸,Positive
GulahmedFashion,Nice ❤❤❤,Positive
GulahmedFashion,Woww,Positive
GulahmedFashion,Beautiful dress my fav........,Positive
GulahmedFashion,Soo beautiful,Positive
GulahmedFashion,"Model to koi achi rakhen, lgta hai TB ki mreez hai",Negative
GulahmedFashion,I received my two parcel .. Same suits .. Thank u Gul Ahmed for the best delivery duration,Very Positive
GulahmedFashion,I have received this parcel😍😍,Positive
GulahmedFashion,10 Days hu Gay Order kia Abe Tk Receive nhn hwa.,Negative
GulahmedFashion,Great work great delivery time 3rd parcel received,Very Positive
GulahmedFashion,As always a great brand with excellent services.,Very Positive
GulahmedFashion,Beautiful print,Positive
GulahmedFashion,Very smart,Positive
GulahmedFashion,Send me the link of above prints I cnt find it,Neutral
GulahmedFashion,Osm,Positive
GulahmedFashion,I don't get my order yet I placed order on 13th August,Negative
GulahmedFashion,These two item is not thr,Negative
GulahmedFashion,Can't find these two items online please share a link,Neutral
GulahmedFashion,Got my parcel all is good.fast delivery service,Very Positive
GulahmedFashion,How much colur its beatiful,Positive
GulahmedFashion,Pretty model,Positive
GulahmedFashion,Be alerat... Ladies online order incomplete dety ha phr khty jao outlet pay exchange krao ... Na payment wapis krty h khty h Jo yha para h B's buy kro isi m at wrna pesy ni mily gy shopping py pory parcel ki payment at kro ni to or shoping kro phr baqaya pesy b ni dety khty h exceed kro amount ko ... Mry pesy b zyada lg gye or fav chez b nii mili zra b coprate ni Kia in logo ny ... Wha ik larki or b ayi hui thi khri thi mery sath b same yhi Kia h kbhi insy shoping ni krongi .. glti b inki pesy b hmary wapis ni kiye olta Jo pasand b ni wo buy krna para... This is totally un fair brand,Very Negative
GulahmedFashion,V nice I hop to win ainshallah,Very Positive
GulahmedFashion,Islamabad mai ni h,Negative
GulahmedFashion,"Assalam gulahmed team,I'm trying to order from Saudi..above 50000 pkr..but it's not showing free shipping?",Neutral
GulahmedFashion,Mera Order Abhe Tk Receive nhn hwa.,Negative
GulahmedFashion,Nise,Positive
GulahmedFashion,Its reAlly beAutiful dress 👗 i ‘ve it,Very Positive
GulahmedFashion,I am not feel batter due to ‘’Gul Ahmed’’ sending online product defective. Completely waste of time.,Very Negative
GulahmedFashion,Nice drass,Positive
GulahmedFashion,Black and white is always my favourite,Positive
GulahmedFashion,So Nice ...,Positive
GulahmedFashion,Jazzcash sy mobilink bank sy paisy niklwaye hai....bank sy extra charges q katty hai..155 rs extra charges kia hai...wo return kry....,Neutral
JazzCash,Bkwas company hy,Negative
JazzCash,Bkwass hy,Positive
JazzCash,Fake company,Negative
JazzCash,Wow that's wonderful offer so download the jazz Cash App now and let's register on jazz Cash App and get ready to win 2500 cash every week.,Positive
JazzCash,"Bkwas company hy merchant account registration k liye apply kia howa hy ... Bn e nhe rhaa..

Bkwass hy",Very Negative
JazzCash,Long Live Pakistan Long Live JazzCash,Very Positive
JazzCash,"Me ne ajjj hi load kea 100, rs ka mje to nh mlllla abi tk",Negative
JazzCash,Erorr ayta ha q Jazzcash main open bi ni hota,Negative
JazzCash,Jazzcash is best,Positive
JazzCash,Great jazzcash is best,Very Positive
JazzCash,Mai account bna rhi hun Zong k network s but pin Jo show horhi h usko jesy hi enter krti hun wo keh rhy k problem h kuch der bd try kren,Negative
JazzCash,Good bro,Positive
JazzCash,Awwaaalaa jazz Cash,Positive
JazzCash,GOOD WORK JAZZCASH,Positive
JazzCash,Jazz Cash is best ❤️,Positive
JazzCash,Sir kl 8 bjy apply Kia abi tk improve ni hua,Negative
JazzCash,2 hafto sy yehi masla aa rha ha jb uninstall kr k dubra install kro to 1 2 br sahi chaly gi phr yehi masla... 😒,Negative
JazzCash,I can't able to open my jazzcash account,Negative
JazzCash,Jazz cash app isn't working,Negative
JazzCash,Kia musibt h jazx cash not working servic not availble araa,Very Negative
JazzCash,Inbox min ap reply ni karty,Negative
JazzCash,Nice one,Positive
JazzCash,Good morning jazzcash,Positive
JazzCash,"Jazcash November merchant cashback offer abhi tk nhi di mn ny un sy poch bhi tha k aik din mn complete krskty hn unhon ny Kaha g ye apki choice Hy .... proof secreenshot mn mojood Hy ..,.....",Negative
JazzCash,JazzCash app not working since yesterday.,Negative
JazzCash,Why it's not working from 2days,Negative
JazzCash,Congratulations to all jazz Cash winner's. So download the jazz Cash App now.,Positive
JazzCash,App is not working.. It gives an unexpected error.,Very Negative
JazzCash,"An Unexpected error occurred
What's problem?",Negative
JazzCash,Wah Jazzcash,Positive
JazzCash,Getting this erroron jazz cash,Negative
JazzCash,No Cashback Of 3rd Chellenge 10 Working Days Gone Shame On Jazzcash,Very Negative
JazzCash,Admin why app is not working from 2 days? What's the issue 🤬🤬🤬,Negative
JazzCash,"Congratulations to all jazz Cash winner's. So download the jazz Cash App now.
And earn more then more cash back",Positive
JazzCash,Wao good,Positive
JazzCash,Jazzcash not working,Negative
JazzCash,"Jb bhii pasword Enter kro Error likha howa ata h poor Service,,",Very Negative
JazzCash,Jazzcesh app se mujh se frad hogya he 13250 ka or 4444 wale bi kujh nhen karhe please is bande ko jeel me dalo,Very Negative
JazzCash,Jazz is a best in networking and in banking also,Positive
JazzCash,O wao,Positive
JazzCash,Jazz say bank transfar karo 4 din baad paisy doubara sender k jaz account main wapis ho jatay hain or tab tak sender apni shopping kar k shop say ja chuka hota . Main jaz cash k ly court main rit karny wala hon,Negative
JazzCash,Jazz is bast ntwark,Positive
JazzCash,Thankssss,Positive
JazzCash,Great offer,Positive
JazzCash,Wow Amazing so download the jazz Cash App now.,Very Positive
JazzCash,Great jazzcash account,Positive
JazzCash,Thanks jazzcash zindabad,Positive
JazzCash,Like you jazz cash,Positive
JazzCash,My jazz cash app is working. It has log in problem,Negative
JazzCash,"Sir your app not working when i book ticket bus50 promo code ,they show unpcted error .",Negative
JazzCash,Jazz is always best,Positive
JazzCash,"Dear Jazzcash.
09_12_20 ko Daewoo mn Khanewal to Lahore jaacash app sy seat book ki woh cancel kr di gai.
Again 13_12_20 ki seat #12
16:15 time kalye book ki woh bhi cancel kr di Daewoo ne.
Abhi tk mujhy Seat cancel honey ke bawajood paisey refund nhi kiyey gaey.",Negative
JazzCash,"Very slow system
I apply for jazzcash atm 29 September I received it 2 December and they says within 15 working days lol😁",Negative
JazzCash,Jazz Cash most pathetic customer support i apply and pay for my card 6 months ago still i never get my card helpline useless thy don't know anything now thy said i have to pay again for my card why should i pay double for this card!! 💳⚠️⚠️⚠️,Very Negative
JazzCash,500 order krny ki fees li or aj mainy atm ma card daal k 1000 nikwaya to 20 ki katoti o gai,Neutral
JazzCash,Jazzcach Zinda baad 1000000 like mari tarf se,Positive
JazzCash,Mera card abhi tak nai dya 3 month guzar gye,Negative
JazzCash,I like you jazz cash,Positive
JazzCash,"Hi jazz cash team.
I am unable to do login jazz cash app from past few days.
Whenever i tried facing error i.e. Technical issue please try again.",Negative
JazzCash,20nov to transaction kri the abhi tak cash back post nahi hua,Negative
JazzCash,"Jazz Cash App is not working since one week 'An unexpected error occurred', I have lodged complaint at (051) 111 124 444 on last Saturday but koi faida nhi still wohi error. Very bad service.",Very Negative
JazzCash,Great App and fastest performance so download the jazz Cash App now and let's Register on jazz Cash and get ready for transaction with visa card.,Very Positive
JazzCash,Nice offer l-m love in it good,Very Positive
JazzCash,"Nice offer, I'm love in it.",Positive
JazzCash,Great jazzcash,Positive
JazzCash,JazzCash zindabad,Positive
JazzCash,wah ryyy,Positive
JazzCash,"Hi dear sir muje apke customer care service se bat karni hai muj se apke aik retailer ne fraud kardia hai
Muje umeed hai ap meri madad Kare ge
Muje apke helpline number chahye",Negative
JazzCash,i Love u,Positive
JazzCash,Best app jazzcash app,Positive
JazzCash,Jazz cash is best,Positive
JazzCash,"Jazzcash good
Gg",Positive
JazzCash,Maine pahly b send kiy koi cash back ni aya ab phr msg baij dia froad h,Negative
JazzCash,Amzing,Positive
JazzCash,Other Bank ATM say #JazzCash ATM Card say Cash Out pr Charges List Share krr denn.. Thanks,Neutral
